,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind
8444,independence set problem,satisfiability problem,0,moocDSA,mooc,228,427
8445,search problem,independence set problem,1,moocDSA,mooc,40,228
8446,intersection search,interval search,0,moocDSA,mooc,68,83
8447,intersection search,interval search tree,0,moocDSA,mooc,68,331
8448,intersection search,line segments,0,moocDSA,mooc,68,259
8449,intersection search,priority queue,0,moocDSA,mooc,68,281
8450,intersection search,quadratic algorithm,0,moocDSA,mooc,68,439
8451,intersection search,range search,0,moocDSA,mooc,68,341
8452,intersection search,regular binary search,0,moocDSA,mooc,68,189
8453,search problem,intersection search,1,moocDSA,mooc,40,68
8454,intersection search,search tree,0,moocDSA,mooc,68,242
8455,intersection search,search tree algorithm,0,moocDSA,mooc,68,178
8456,intersection search,sub tree,0,moocDSA,mooc,68,360
8457,intersection search,sweep line algorithm,0,moocDSA,mooc,68,210
8458,interval search,interval search tree,1,moocDSA,mooc,83,331
8459,interval search,priority queue,0,moocDSA,mooc,83,281
8460,interval search,quadratic algorithm,0,moocDSA,mooc,83,439
8461,range search,interval search,1,moocDSA,mooc,341,83
8462,interval search,regular binary search,0,moocDSA,mooc,83,189
8463,search problem,interval search,1,moocDSA,mooc,40,83
8464,interval search,search tree,0,moocDSA,mooc,83,242
8465,interval search,search tree algorithm,0,moocDSA,mooc,83,178
8466,interval search,sub tree,0,moocDSA,mooc,83,360
8467,interval search,sweep line algorithm,0,moocDSA,mooc,83,210
8468,interval search tree,priority queue,0,moocDSA,mooc,331,281
8469,interval search tree,quadratic algorithm,0,moocDSA,mooc,331,439
8470,range search,interval search tree,1,moocDSA,mooc,341,331
8471,interval search tree,regular binary search,0,moocDSA,mooc,331,189
8472,interval search tree,search problem,0,moocDSA,mooc,331,40
8473,search tree,interval search tree,1,moocDSA,mooc,242,331
8474,interval search tree,search tree algorithm,0,moocDSA,mooc,331,178
8475,sub tree,interval search tree,1,moocDSA,mooc,360,331
8476,interval search tree,sweep line algorithm,0,moocDSA,mooc,331,210
8477,inverse ackermann function,linear probing,0,moocDSA,mooc,423,6
8478,inverse ackermann function,linear time algorithm,0,moocDSA,mooc,423,303
8479,inverse ackermann function,log star function,0,moocDSA,mooc,423,391
8480,inverse ackermann function,merge sort,0,moocDSA,mooc,423,426
8481,inverse ackermann function,minimum spanning tree,0,moocDSA,mooc,423,212
8482,mst algorithm,inverse ackermann function,1,moocDSA,mooc,260,423
8483,mst problem,inverse ackermann function,1,moocDSA,mooc,62,423
8484,inverse ackermann function,mst verification,0,moocDSA,mooc,423,369
8485,inverse ackermann function,quick sort,0,moocDSA,mooc,423,93
8486,inverse ackermann function,randomized algorithm,0,moocDSA,mooc,423,154
8487,inverse ackermann function,recursive algorithm,0,moocDSA,mooc,423,20
8488,inverse ackermann function,sort algorithm,0,moocDSA,mooc,423,435
8489,inverse ackermann function,sorting problem,0,moocDSA,mooc,423,86
8490,inverse ackermann function,spanning tree,0,moocDSA,mooc,423,23
8491,inverse ackermann function,spanning tree algorithm,0,moocDSA,mooc,423,386
8492,inverse ackermann function,spanning tree problem,0,moocDSA,mooc,423,400
8493,inverse ackermann function,union find,0,moocDSA,mooc,423,235
8494,iterative algorithm,merge sort,0,moocDSA,mooc,406,426
8495,iterative algorithm,naive recursive algorithm,0,moocDSA,mooc,406,76
8496,iterative algorithm,polynomial time,0,moocDSA,mooc,406,90
8497,iterative algorithm,recurrence tree,0,moocDSA,mooc,406,313
8498,iterative algorithm,recursive algorithm,0,moocDSA,mooc,406,20
8499,iterative algorithm,recursive call,0,moocDSA,mooc,406,340
8500,iterative algorithm,search algorithm,0,moocDSA,mooc,406,208
8501,iterative algorithm,selection sort,0,moocDSA,mooc,406,365
8502,iterative algorithm,sort algorithm,0,moocDSA,mooc,406,435
8503,recursive algorithm,karatsuba multiplication,1,moocDSA,mooc,20,240
8504,recursive call,karatsuba multiplication,1,moocDSA,mooc,340,240
8505,knockout tournament,linear search,0,moocDSA,mooc,280,99
8506,knockout tournament,linear time algorithm,0,moocDSA,mooc,280,303
8507,knockout tournament,merge sort,0,moocDSA,mooc,280,426
8508,knockout tournament,minimum spanning tree,0,moocDSA,mooc,280,212
8509,knockout tournament,polynomial time,0,moocDSA,mooc,280,90
8510,knockout tournament,quick sort,0,moocDSA,mooc,280,93
8511,knockout tournament,randomized algorithm,0,moocDSA,mooc,280,154
8512,knockout tournament,randomized quick sort,0,moocDSA,mooc,280,122
8513,randomized selection algorithm,knockout tournament,1,moocDSA,mooc,433,280
8514,knockout tournament,recursive call,0,moocDSA,mooc,280,340
8515,knockout tournament,select algorithm,1,moocDSA,mooc,280,72
8516,selection problem,knockout tournament,1,moocDSA,mooc,215,280
8517,knockout tournament,shortest path,0,moocDSA,mooc,280,333
8518,knockout tournament,shortest path algorithm,0,moocDSA,mooc,280,116
8519,knockout tournament,shortest path problem,0,moocDSA,mooc,280,297
8520,knockout tournament,smallest greedy,0,moocDSA,mooc,280,206
8521,knockout tournament,spanning tree,0,moocDSA,mooc,280,23
8522,knockout tournament,theta notation,0,moocDSA,mooc,280,158
8523,pattern matching,knuth-morris-pratt algorithm,1,moocDSA,mooc,155,437
8524,knuth-morris-pratt algorithm,suffix tree,0,moocDSA,mooc,437,21
8525,minimum spanning tree,kruskal algorithm,1,moocDSA,mooc,212,179
8526,spanning tree,kruskal algorithm,1,moocDSA,mooc,23,179
8527,lazy union approach,minimum spanning tree,0,moocDSA,mooc,279,212
8528,lazy union approach,spanning tree,0,moocDSA,mooc,279,23
8529,lazy union approach,spanning tree algorithm,0,moocDSA,mooc,279,386
8530,lazy union approach,sub tree,0,moocDSA,mooc,279,360
8531,union approach,lazy union approach,1,moocDSA,mooc,380,279
8532,union find,lazy union approach,1,moocDSA,mooc,235,279
8533,red black tree,left-leaning red-black tree,1,moocDSA,mooc,291,338
8534,regular binary search,left-leaning red-black tree,1,moocDSA,mooc,189,338
8535,search tree,left-leaning red-black tree,1,moocDSA,mooc,242,338
8536,left-leaning red-black tree,shortest path,0,moocDSA,mooc,338,333
8537,line segments,linear function,0,moocDSA,mooc,259,201
8538,line segments,linear inequality,0,moocDSA,mooc,259,141
8539,line segments,linear program,0,moocDSA,mooc,259,50
8540,line segments,merge sort,0,moocDSA,mooc,259,426
8541,line segments,priority queue,0,moocDSA,mooc,259,281
8542,line segments,range search,1,moocDSA,mooc,259,341
8543,line segments,recursive algorithm,0,moocDSA,mooc,259,20
8544,line segments,recursive call,0,moocDSA,mooc,259,340
8545,line segments,search tree,0,moocDSA,mooc,259,242
8546,line segments,sort algorithm,0,moocDSA,mooc,259,435
8547,line segments,sweep line algorithm,1,moocDSA,mooc,259,210
8548,linear function,linear inequality,1,moocDSA,mooc,201,141
8549,linear problem,linear function,1,moocDSA,mooc,245,201
8550,linear function,linear program,1,moocDSA,mooc,201,50
8551,linear programming problems,linear function,1,moocDSA,mooc,225,201
8552,linear function,o notation,0,moocDSA,mooc,201,262
8553,programming problems,linear function,1,moocDSA,mooc,336,201
8554,linear function,theta notation,0,moocDSA,mooc,201,158
8555,linear inequality,linear problem,0,moocDSA,mooc,141,245
8556,linear inequality,linear program,0,moocDSA,mooc,141,50
8557,linear inequality,linear programming problems,0,moocDSA,mooc,141,225
8558,linear inequality,programming problems,0,moocDSA,mooc,141,336
8559,linear probing,linear program,0,moocDSA,mooc,6,50
8560,linear probing,linked list,0,moocDSA,mooc,6,37
8561,linear probing,merge sort,0,moocDSA,mooc,6,426
8562,linear probing,quick sort,0,moocDSA,mooc,6,93
8563,random variable,linear probing,1,moocDSA,mooc,244,6
8564,linear probing,red black tree,0,moocDSA,mooc,6,291
8565,linear probing,search tree,0,moocDSA,mooc,6,242
8566,linear probing,select algorithm,0,moocDSA,mooc,6,72
8567,linear probing,sort algorithm,0,moocDSA,mooc,6,435
8568,linear probing,union find,0,moocDSA,mooc,6,235
8569,linear problem,linear program,1,moocDSA,mooc,245,50
8570,linear problem,linear programming problems,0,moocDSA,mooc,245,225
8571,linear problem,programming problems,0,moocDSA,mooc,245,336
8572,linear programming problems,linear program,1,moocDSA,mooc,225,50
8573,linear program,linear time algorithm,0,moocDSA,mooc,50,303
8574,linear program,linked list,0,moocDSA,mooc,50,37
8575,linear program,minimum cut problem,0,moocDSA,mooc,50,305
8576,linear program,minimum cut problem,0,moocDSA,mooc,50,305
8577,linear program,np-complete problem,0,moocDSA,mooc,50,342
8578,linear program,polynomial algorithm,0,moocDSA,mooc,50,73
8579,linear program,polynomial time,0,moocDSA,mooc,50,90
8580,linear program,polynomial time algorithm,0,moocDSA,mooc,50,379
8581,programming algorithms,linear program,1,moocDSA,mooc,164,50
8582,programming problems,linear program,1,moocDSA,mooc,336,50
8583,linear program,random variable,0,moocDSA,mooc,50,244
8584,linear program,residual network,0,moocDSA,mooc,50,153
8585,linear program,satisfiability problem,0,moocDSA,mooc,50,427
8586,linear program,search problem,0,moocDSA,mooc,50,40
8587,linear program,select algorithm,0,moocDSA,mooc,50,72
8588,linear program,shortest path,0,moocDSA,mooc,50,333
8589,linear program,shortest path problem,0,moocDSA,mooc,50,297
8590,linear program,traveling salesman problem,0,moocDSA,mooc,50,151
8591,linear programming problems,minimum cut problem,0,moocDSA,mooc,225,305
8592,programming problems,linear programming problems,1,moocDSA,mooc,336,225
8593,linear programming problems,residual network,0,moocDSA,mooc,225,153
8594,linear search,linked list,0,moocDSA,mooc,99,37
8595,linear search,merge sort,0,moocDSA,mooc,99,426
8596,linear search,quadratic time algorithm,0,moocDSA,mooc,99,374
8597,linear search,recursive algorithm,0,moocDSA,mooc,99,20
8598,linear search,recursive call,0,moocDSA,mooc,99,340
8599,search algorithm,linear search,1,moocDSA,mooc,208,99
8600,linear search,shortest path,0,moocDSA,mooc,99,333
8601,linear search,shortest path algorithm,0,moocDSA,mooc,99,116
8602,linear search,shortest path problem,0,moocDSA,mooc,99,297
8603,linear search,smallest greedy,0,moocDSA,mooc,99,206
8604,linear search,sort algorithm,0,moocDSA,mooc,99,435
8605,linear search,theta notation,0,moocDSA,mooc,99,158
8606,linear time algorithm,log star function,0,moocDSA,mooc,303,391
8607,linear time algorithm,memory footprint,0,moocDSA,mooc,303,300
8608,linear time algorithm,merge sort,0,moocDSA,mooc,303,426
8609,linear time algorithm,minimum spanning tree,0,moocDSA,mooc,303,212
8610,linear time algorithm,mst algorithm,0,moocDSA,mooc,303,260
8611,linear time algorithm,mst problem,0,moocDSA,mooc,303,62
8612,linear time algorithm,mst verification,0,moocDSA,mooc,303,369
8613,linear time algorithm,o notation,0,moocDSA,mooc,303,262
8614,linear time algorithm,pattern matching,0,moocDSA,mooc,303,155
8615,linear time algorithm,priority queue,0,moocDSA,mooc,303,281
8616,linear time algorithm,programming algorithms,0,moocDSA,mooc,303,164
8617,linear time algorithm,quadratic time algorithm,0,moocDSA,mooc,303,374
8618,linear time algorithm,quick sort,0,moocDSA,mooc,303,93
8619,linear time algorithm,random variable,0,moocDSA,mooc,303,244
8620,linear time algorithm,randomized algorithm,0,moocDSA,mooc,303,154
8621,linear time algorithm,randomized selection algorithm,0,moocDSA,mooc,303,433
8622,linear time algorithm,recursive algorithm,0,moocDSA,mooc,303,20
8623,linear time algorithm,recursive call,0,moocDSA,mooc,303,340
8624,linear time algorithm,residual graph,0,moocDSA,mooc,303,70
8625,linear time algorithm,satisfiability problem,0,moocDSA,mooc,303,427
8626,linear time algorithm,search algorithm,0,moocDSA,mooc,303,208
8627,linear time algorithm,search tree,0,moocDSA,mooc,303,242
8628,linear time algorithm,select algorithm,0,moocDSA,mooc,303,72
8629,linear time algorithm,selection problem,0,moocDSA,mooc,303,215
8630,linear time algorithm,shortest path,0,moocDSA,mooc,303,333
8631,linear time algorithm,shortest path algorithm,0,moocDSA,mooc,303,116
8632,linear time algorithm,sort algorithm,0,moocDSA,mooc,303,435
8633,linear time algorithm,sorting problem,0,moocDSA,mooc,303,86
8634,linear time algorithm,spanning tree,0,moocDSA,mooc,303,23
8635,linear time algorithm,spanning tree algorithm,0,moocDSA,mooc,303,386
8636,linear time algorithm,spanning tree problem,0,moocDSA,mooc,303,400
8637,linear time algorithm,sub graph,0,moocDSA,mooc,303,172
8638,linear time algorithm,suffix tree,0,moocDSA,mooc,303,21
8639,linear time algorithm,suffix trie,0,moocDSA,mooc,303,229
8640,linear time algorithm,undirected graph,0,moocDSA,mooc,303,319
8641,linear time algorithm,union find,0,moocDSA,mooc,303,235
8642,linked list,random hash function,0,moocDSA,mooc,37,3
8643,linked list,random variable,0,moocDSA,mooc,37,244
8644,linked list,randomized quick sort,0,moocDSA,mooc,37,122
8645,linked list,splay trees,1,moocDSA,mooc,37,243
8646,linked list,tilde notation,0,moocDSA,mooc,37,414
8647,linked list,merge sort,0,moocDSA,mooc,37,426
8648,linked list,nearest neighbor,0,moocDSA,mooc,37,195
8649,linked list,priority queue,1,moocDSA,mooc,37,281
8650,linked list,quick sort,0,moocDSA,mooc,37,93
8651,linked list,random hash,0,moocDSA,mooc,37,184
8652,linked list,range search,0,moocDSA,mooc,37,341
8653,linked list,recursive algorithm,0,moocDSA,mooc,37,20
8654,linked list,recursive call,0,moocDSA,mooc,37,340
8655,linked list,red black tree,1,moocDSA,mooc,37,291
8656,linked list,regular binary search,0,moocDSA,mooc,37,189
8657,linked list,search algorithm,0,moocDSA,mooc,37,208
8658,linked list,search problem,0,moocDSA,mooc,37,40
8659,linked list,search tree,1,moocDSA,mooc,37,242
8660,linked list,search tree algorithm,0,moocDSA,mooc,37,178
8661,linked list,select algorithm,0,moocDSA,mooc,37,72
8662,linked list,selection problem,0,moocDSA,mooc,37,215
8663,linked list,shortest path,0,moocDSA,mooc,37,333
8664,linked list,sort algorithm,0,moocDSA,mooc,37,435
8665,linked list,sub tree,1,moocDSA,mooc,37,360
8666,linked list,theta notation,0,moocDSA,mooc,37,158
8667,linked list,undirected graph,0,moocDSA,mooc,37,319
8668,log star function,merge sort,0,moocDSA,mooc,391,426
8669,log star function,minimum spanning tree,0,moocDSA,mooc,391,212
8670,log star function,mst algorithm,0,moocDSA,mooc,391,260
8671,log star function,mst problem,0,moocDSA,mooc,391,62
8672,log star function,mst verification,0,moocDSA,mooc,391,369
8673,log star function,quick sort,0,moocDSA,mooc,391,93
8674,log star function,randomized algorithm,0,moocDSA,mooc,391,154
8675,log star function,recursive algorithm,0,moocDSA,mooc,391,20
8676,log star function,search tree,0,moocDSA,mooc,391,242
8677,log star function,sort algorithm,0,moocDSA,mooc,391,435
8678,log star function,sorting problem,0,moocDSA,mooc,391,86
8679,log star function,spanning tree,0,moocDSA,mooc,391,23
8680,log star function,spanning tree algorithm,0,moocDSA,mooc,391,386
8681,log star function,spanning tree problem,0,moocDSA,mooc,391,400
8682,log star function,union find,0,moocDSA,mooc,391,235
8683,longest path problem,polynomial time,0,moocDSA,mooc,133,90
8684,longest path problem,polynomial time algorithm,0,moocDSA,mooc,133,379
8685,longest path problem,search problem,0,moocDSA,mooc,133,40
8686,longest path problem,shortest path,0,moocDSA,mooc,133,333
8687,longest path problem,shortest path problem,0,moocDSA,mooc,133,297
8688,longest path problem,traveling salesman problem,0,moocDSA,mooc,133,151
8689,memory footprint,o notation,0,moocDSA,mooc,300,262
8690,memory footprint,pattern matching,0,moocDSA,mooc,300,155
8691,memory footprint,suffix tree,0,moocDSA,mooc,300,21
8692,memory footprint,suffix trie,0,moocDSA,mooc,300,229
8693,merge sort,minimum spanning tree,0,moocDSA,mooc,426,212
8694,merge sort,mst algorithm,0,moocDSA,mooc,426,260
8695,merge sort,mst problem,0,moocDSA,mooc,426,62
8696,merge sort,mst verification,0,moocDSA,mooc,426,369
8697,merge sort,naive recursive algorithm,0,moocDSA,mooc,426,76
8698,merge sort,o notation,0,moocDSA,mooc,426,262
8699,priority queue,merge sort,1,moocDSA,mooc,281,426
8700,merge sort,quadratic algorithm,0,moocDSA,mooc,426,439
8701,merge sort,quadratic time algorithm,0,moocDSA,mooc,426,374
8702,merge sort,quick sort,0,moocDSA,mooc,426,93
8703,merge sort,random permutation,0,moocDSA,mooc,426,222
8704,merge sort,random variable,0,moocDSA,mooc,426,244
8705,merge sort,randomized algorithm,0,moocDSA,mooc,426,154
8706,merge sort,randomized quick sort,0,moocDSA,mooc,426,122
8707,merge sort,randomized selection algorithm,0,moocDSA,mooc,426,433
8708,merge sort,recurrence tree,0,moocDSA,mooc,426,313
8709,merge sort,recursive algorithm,0,moocDSA,mooc,426,20
8710,merge sort,recursive call,0,moocDSA,mooc,426,340
8711,merge sort,search algorithm,0,moocDSA,mooc,426,208
8712,merge sort,search tree,0,moocDSA,mooc,426,242
8713,merge sort,select algorithm,0,moocDSA,mooc,426,72
8714,merge sort,selection problem,0,moocDSA,mooc,426,215
8715,merge sort,selection sort,0,moocDSA,mooc,426,365
8716,merge sort,shortest path,0,moocDSA,mooc,426,333
8717,merge sort,shortest path algorithm,0,moocDSA,mooc,426,116
8718,merge sort,sort algorithm,0,moocDSA,mooc,426,435
8719,merge sort,sorting problem,0,moocDSA,mooc,426,86
8720,merge sort,spanning tree,0,moocDSA,mooc,426,23
8721,merge sort,spanning tree algorithm,0,moocDSA,mooc,426,386
8722,merge sort,spanning tree problem,0,moocDSA,mooc,426,400
8723,merge sort,sub graph,0,moocDSA,mooc,426,172
8724,merge sort,sub tree,0,moocDSA,mooc,426,360
8725,merge sort,theta notation,0,moocDSA,mooc,426,158
8726,merge sort,union find,0,moocDSA,mooc,426,235
8727,programming problems,minimum cut problem,1,moocDSA,mooc,336,305
8728,minimum cut problem,random contraction algorithm,1,moocDSA,mooc,305,288
8729,minimum cut problem,random variable,0,moocDSA,mooc,305,244
8730,minimum cut problem,randomized algorithm,0,moocDSA,mooc,305,154
8731,minimum cut problem,residual network,0,moocDSA,mooc,305,153
8732,undirected graph,minimum cut problem,1,moocDSA,mooc,319,305
8733,minimum dist,minimum spanning tree,1,moocDSA,mooc,420,212
8734,minimum dist,priority queue,0,moocDSA,mooc,420,281
8735,minimum dist,shortest path,0,moocDSA,mooc,420,333
8736,minimum dist,spanning tree,0,moocDSA,mooc,420,23
8737,minimum dist,traveling salesman problem,0,moocDSA,mooc,420,151
8738,minimum spanning tree,mst algorithm,1,moocDSA,mooc,212,260
8739,minimum spanning tree,mst problem,1,moocDSA,mooc,212,62
8740,minimum spanning tree,mst verification,1,moocDSA,mooc,212,369
8741,minimum spanning tree,nearest neighbor,0,moocDSA,mooc,212,195
8742,minimum spanning tree,o notation,0,moocDSA,mooc,212,262
8743,minimum spanning tree,polynomial algorithm,0,moocDSA,mooc,212,73
8744,minimum spanning tree,polynomial time,0,moocDSA,mooc,212,90
8745,minimum spanning tree,polynomial time algorithm,0,moocDSA,mooc,212,379
8746,minimum spanning tree,priority queue,0,moocDSA,mooc,212,281
8747,minimum spanning tree,programming algorithms,0,moocDSA,mooc,212,164
8748,minimum spanning tree,quick sort,0,moocDSA,mooc,212,93
8749,minimum spanning tree,randomized algorithm,0,moocDSA,mooc,212,154
8750,minimum spanning tree,randomized quick sort,0,moocDSA,mooc,212,122
8751,minimum spanning tree,recursive algorithm,0,moocDSA,mooc,212,20
8752,minimum spanning tree,search problem,0,moocDSA,mooc,212,40
8753,minimum spanning tree,search tree,0,moocDSA,mooc,212,242
8754,minimum spanning tree,shortest path,0,moocDSA,mooc,212,333
8755,minimum spanning tree,shortest path algorithm,0,moocDSA,mooc,212,116
8756,minimum spanning tree,shortest path problem,0,moocDSA,mooc,212,297
8757,minimum spanning tree,sort algorithm,0,moocDSA,mooc,212,435
8758,minimum spanning tree,sorting problem,0,moocDSA,mooc,212,86
8759,spanning tree,minimum spanning tree,1,moocDSA,mooc,23,212
8760,spanning tree algorithm,minimum spanning tree,1,moocDSA,mooc,386,212
8761,spanning tree problem,minimum spanning tree,1,moocDSA,mooc,400,212
8762,minimum spanning tree,sub graph,0,moocDSA,mooc,212,172
8763,minimum spanning tree,traveling salesman problem,0,moocDSA,mooc,212,151
8764,minimum spanning tree,triangle inequality,0,moocDSA,mooc,212,419
8765,minimum spanning tree,undirected graph,0,moocDSA,mooc,212,319
8766,minimum spanning tree,union approach,0,moocDSA,mooc,212,380
8767,minimum spanning tree,union find,0,moocDSA,mooc,212,235
8768,mst problem,mst algorithm,1,moocDSA,mooc,62,260
8769,mst algorithm,mst verification,1,moocDSA,mooc,260,369
8770,mst algorithm,quick sort,0,moocDSA,mooc,260,93
8771,mst algorithm,randomized algorithm,0,moocDSA,mooc,260,154
8772,mst algorithm,shortest path,0,moocDSA,mooc,260,333
8773,mst algorithm,shortest path algorithm,0,moocDSA,mooc,260,116
8774,mst algorithm,shortest path problem,0,moocDSA,mooc,260,297
8775,mst algorithm,sort algorithm,0,moocDSA,mooc,260,435
8776,mst algorithm,sorting problem,0,moocDSA,mooc,260,86
8777,spanning tree,mst algorithm,1,moocDSA,mooc,23,260
8778,spanning tree algorithm,mst algorithm,1,moocDSA,mooc,386,260
8779,spanning tree problem,mst algorithm,1,moocDSA,mooc,400,260
8780,sub graph,mst algorithm,1,moocDSA,mooc,172,260
8781,undirected graph,mst algorithm,1,moocDSA,mooc,319,260
8782,mst algorithm,union find,0,moocDSA,mooc,260,235
8783,mst problem,mst verification,0,moocDSA,mooc,62,369
8784,mst problem,quick sort,0,moocDSA,mooc,62,93
8785,mst problem,randomized algorithm,0,moocDSA,mooc,62,154
8786,mst problem,shortest path,0,moocDSA,mooc,62,333
8787,mst problem,shortest path algorithm,0,moocDSA,mooc,62,116
8788,mst problem,shortest path problem,0,moocDSA,mooc,62,297
8789,mst problem,sort algorithm,0,moocDSA,mooc,62,435
8790,mst problem,sorting problem,0,moocDSA,mooc,62,86
8791,spanning tree,mst problem,1,moocDSA,mooc,23,62
8792,mst problem,spanning tree algorithm,0,moocDSA,mooc,62,386
8793,spanning tree problem,mst problem,1,moocDSA,mooc,400,62
8794,sub graph,mst problem,1,moocDSA,mooc,172,62
8795,undirected graph,mst problem,1,moocDSA,mooc,319,62
8796,mst problem,union find,0,moocDSA,mooc,62,235
8797,mst verification,quick sort,0,moocDSA,mooc,369,93
8798,mst verification,randomized algorithm,0,moocDSA,mooc,369,154
8799,mst verification,sort algorithm,0,moocDSA,mooc,369,435
8800,mst verification,sorting problem,0,moocDSA,mooc,369,86
8801,spanning tree,mst verification,1,moocDSA,mooc,23,369
8802,mst verification,spanning tree algorithm,0,moocDSA,mooc,369,386
8803,mst verification,spanning tree problem,0,moocDSA,mooc,369,400
8804,mst verification,union find,0,moocDSA,mooc,369,235
8805,naive recursive algorithm,o notation,0,moocDSA,mooc,76,262
8806,recursive algorithm,naive recursive algorithm,1,moocDSA,mooc,20,76
8807,naive recursive algorithm,recursive call,0,moocDSA,mooc,76,340
8808,naive recursive algorithm,search algorithm,0,moocDSA,mooc,76,208
8809,naive recursive algorithm,sort algorithm,0,moocDSA,mooc,76,435
8810,nearest neighbor,o notation,0,moocDSA,mooc,195,262
8811,nearest neighbor,programming algorithms,0,moocDSA,mooc,195,164
8812,nearest neighbor,quick sort,0,moocDSA,mooc,195,93
8813,nearest neighbor,randomized algorithm,0,moocDSA,mooc,195,154
8814,nearest neighbor,randomized quick sort,0,moocDSA,mooc,195,122
8815,nearest neighbor,range search,0,moocDSA,mooc,195,341
8816,nearest neighbor,recursive algorithm,0,moocDSA,mooc,195,20
8817,nearest neighbor,regular binary search,0,moocDSA,mooc,195,189
8818,nearest neighbor,search problem,0,moocDSA,mooc,195,40
8819,nearest neighbor,search tree,0,moocDSA,mooc,195,242
8820,nearest neighbor,shortest path,0,moocDSA,mooc,195,333
8821,nearest neighbor,sort algorithm,0,moocDSA,mooc,195,435
8822,nearest neighbor,spanning tree,0,moocDSA,mooc,195,23
8823,nearest neighbor,sub tree,0,moocDSA,mooc,195,360
8824,residual graph,network flows,1,moocDSA,mooc,70,143
8825,residual network,network flows,1,moocDSA,mooc,153,143
8826,network flows,shortest path,1,moocDSA,mooc,143,333
8827,np-complete problem,polynomial algorithm,0,moocDSA,mooc,342,73
8828,np-complete problem,polynomial time,0,moocDSA,mooc,342,90
8829,np-complete problem,polynomial time algorithm,0,moocDSA,mooc,342,379
8830,np-complete problem,recursive call,0,moocDSA,mooc,342,340
8831,np-complete problem,satisfiability problem,0,moocDSA,mooc,342,427
8832,np-complete problem,search algorithm,0,moocDSA,mooc,342,208
8833,np-complete problem,search problem,0,moocDSA,mooc,342,40
8834,traveling salesman problem,np-complete problem,1,moocDSA,mooc,151,342
8835,o notation,pattern matching,0,moocDSA,mooc,262,155
8836,o notation,priority queue,0,moocDSA,mooc,262,281
8837,o notation,programming algorithms,0,moocDSA,mooc,262,164
8838,o notation,quadratic time algorithm,0,moocDSA,mooc,262,374
8839,o notation,quick sort,0,moocDSA,mooc,262,93
8840,o notation,random variable,0,moocDSA,mooc,262,244
8841,o notation,randomized algorithm,0,moocDSA,mooc,262,154
8842,o notation,randomized quick sort,0,moocDSA,mooc,262,122
8843,o notation,randomized selection algorithm,0,moocDSA,mooc,262,433
8844,o notation,recurrence tree,0,moocDSA,mooc,262,313
8845,o notation,recursive algorithm,0,moocDSA,mooc,262,20
8846,o notation,recursive call,0,moocDSA,mooc,262,340
8847,o notation,search tree,0,moocDSA,mooc,262,242
8848,o notation,select algorithm,0,moocDSA,mooc,262,72
8849,o notation,selection problem,0,moocDSA,mooc,262,215
8850,o notation,shortest path,0,moocDSA,mooc,262,333
8851,o notation,sort algorithm,0,moocDSA,mooc,262,435
8852,o notation,spanning tree,0,moocDSA,mooc,262,23
8853,o notation,spanning tree problem,0,moocDSA,mooc,262,400
8854,o notation,suffix tree,0,moocDSA,mooc,262,21
8855,o notation,suffix trie,0,moocDSA,mooc,262,229
8856,o notation,theta notation,0,moocDSA,mooc,262,158
8857,o notation,tilde notation,0,moocDSA,mooc,262,414
8858,optimal substructure lemma,optimal binary search,1,moocDSA,mooc,399,432
8859,optimal binary search,polynomial time,0,moocDSA,mooc,432,90
8860,optimal binary search,quadratic time algorithm,0,moocDSA,mooc,432,374
8861,optimal binary search,recursive call,0,moocDSA,mooc,432,340
8862,optimal binary search,red black tree,0,moocDSA,mooc,432,291
8863,search tree,optimal binary search,1,moocDSA,mooc,242,432
8864,search tree algorithm,optimal binary search,1,moocDSA,mooc,178,432
8865,search tree problem,optimal binary search,1,moocDSA,mooc,176,432
8866,optimal binary search,sub tree,0,moocDSA,mooc,432,360
8867,optimal binary search,unbalanced tree,0,moocDSA,mooc,432,330
8868,weighted search,optimal binary search,1,moocDSA,mooc,251,432
8869,optimal substructure lemma,polynomial time,0,moocDSA,mooc,399,90
8870,optimal substructure lemma,quadratic time algorithm,0,moocDSA,mooc,399,374
8871,optimal substructure lemma,recursive call,0,moocDSA,mooc,399,340
8872,optimal substructure lemma,search tree,0,moocDSA,mooc,399,242
8873,optimal substructure lemma,search tree algorithm,0,moocDSA,mooc,399,178
8874,optimal substructure lemma,search tree problem,0,moocDSA,mooc,399,176
8875,sub tree,optimal substructure lemma,1,moocDSA,mooc,360,399
8876,optimal substructure lemma,weighted search,0,moocDSA,mooc,399,251
8877,string algorithms,pattern matching,1,moocDSA,mooc,44,155
8878,pattern matching,suffix tree,1,moocDSA,mooc,155,21
8879,pattern matching,suffix trie,1,moocDSA,mooc,155,229
8880,polynomial time,polynomial algorithm,1,moocDSA,mooc,90,73
8881,polynomial time algorithm,polynomial algorithm,1,moocDSA,mooc,379,73
8882,polynomial algorithm,search problem,0,moocDSA,mooc,73,40
8883,polynomial algorithm,spanning tree,0,moocDSA,mooc,73,23
8884,random hash,polynomial hash,1,moocDSA,mooc,184,94
8885,polynomial hash,random hash function,0,moocDSA,mooc,94,3
8886,polynomial time,polynomial time algorithm,1,moocDSA,mooc,90,379
