,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind
9381,757,146,1,drive,drive,41,465
9382,979,976,0,drive,drive,42,466
9383,367,270,0,drive,drive,43,467
9384,131,672,0,drive,drive,44,297
9385,879,1182,0,drive,drive,33,468
9386,440,1182,0,drive,drive,28,468
9387,879,959,0,drive,drive,33,469
9388,440,959,0,drive,drive,28,469
9389,22,959,0,drive,drive,39,469
9390,30,959,1,drive,drive,40,469
9391,757,1080,0,drive,drive,41,470
9392,1024,91,0,drive,drive,45,294
9393,206,91,0,drive,drive,46,294
9394,362,91,0,drive,drive,47,294
9395,116,91,0,drive,drive,48,294
9396,101,91,0,drive,drive,49,294
9397,1175,91,0,drive,drive,50,294
9398,131,91,0,drive,drive,44,294
9399,425,91,0,drive,drive,51,294
9400,468,91,0,drive,drive,52,294
9401,49,91,0,drive,drive,53,294
9402,40,1378,0,drive,drive,26,471
9403,745,1378,0,drive,drive,27,471
9404,879,1399,0,drive,drive,33,472
9405,440,1399,0,drive,drive,28,472
9406,1370,1323,1,drive,drive,54,473
9407,1037,1323,1,drive,drive,36,473
9408,257,1323,1,drive,drive,37,473
9409,1370,1068,0,drive,drive,54,474
9410,257,1068,0,drive,drive,37,474
9411,1370,851,0,drive,drive,54,475
9412,1037,851,0,drive,drive,36,475
9413,1370,44,0,drive,drive,54,476
9414,257,44,0,drive,drive,37,476
9415,1087,92,0,drive,drive,55,477
9416,879,141,1,drive,drive,33,417
9417,440,141,0,drive,drive,28,417
9418,879,791,0,drive,drive,33,478
9419,440,791,0,drive,drive,28,478
9420,22,613,0,drive,drive,39,479
9421,30,613,0,drive,drive,40,479
9422,879,743,0,drive,drive,33,480
9423,440,743,1,drive,drive,28,480
9424,192,722,0,drive,drive,34,481
9425,40,722,0,drive,drive,26,481
9426,745,722,0,drive,drive,27,481
9427,1172,722,1,drive,drive,35,481
9428,1380,722,0,drive,drive,30,481
9429,449,877,0,drive,drive,56,482
9430,1297,877,0,drive,drive,57,482
9431,780,877,0,drive,drive,58,482
9432,879,80,0,drive,drive,33,483
9433,440,80,0,drive,drive,28,483
9434,1225,533,0,drive,drive,59,484
9435,192,1509,0,drive,drive,34,485
9436,1172,1509,0,drive,drive,35,485
9437,1155,927,0,drive,drive,60,486
9438,1112,857,1,drive,drive,61,72
9439,1381,857,1,drive,drive,62,72
9440,1370,332,1,drive,drive,54,487
9441,105,543,0,drive,drive,63,488
9442,543,543,0,drive,drive,64,488
9443,1294,543,1,drive,drive,65,488
9444,496,605,0,drive,drive,66,489
9445,725,605,0,drive,drive,67,489
9446,313,1426,1,drive,drive,68,490
9447,1227,1426,1,drive,drive,69,490
9448,1024,1034,0,drive,drive,45,291
9449,206,1034,0,drive,drive,46,291
9450,362,1034,0,drive,drive,47,291
9451,101,1034,0,drive,drive,49,291
9452,1175,1034,0,drive,drive,50,291
9453,425,1034,0,drive,drive,51,291
9454,468,1034,0,drive,drive,52,291
9455,49,1034,0,drive,drive,53,291
9456,1126,942,0,drive,drive,70,288
9457,131,942,0,drive,drive,44,288
9458,507,1458,0,drive,drive,71,491
9459,192,1185,0,drive,drive,34,492
9460,1172,1185,0,drive,drive,35,492
9461,1112,1185,0,drive,drive,61,492
9462,719,1185,1,drive,drive,72,492
9463,1381,1185,0,drive,drive,62,492
9464,96,629,0,drive,drive,73,493
9465,979,1074,0,drive,drive,42,494
9466,1104,1263,1,drive,drive,74,421
9467,757,1263,1,drive,drive,41,421
9468,979,1263,0,drive,drive,42,421
9469,40,1345,0,drive,drive,26,76
9470,745,1345,0,drive,drive,27,76
9471,141,1345,1,drive,drive,75,76
9472,40,618,0,drive,drive,26,495
9473,745,618,0,drive,drive,27,495
9474,141,618,0,drive,drive,75,495
9475,1161,618,1,drive,drive,76,495
9476,879,1016,0,drive,drive,33,496
9477,440,1016,0,drive,drive,28,496
9478,757,1578,0,drive,drive,41,497
9479,879,850,0,drive,drive,33,498
9480,440,850,0,drive,drive,28,498
9481,851,1560,0,drive,drive,77,383
9482,1370,945,0,drive,drive,54,499
9483,851,945,0,drive,drive,77,499
9484,213,556,1,drive,drive,78,500
9485,213,608,0,drive,drive,78,501
9486,30,23,1,drive,drive,40,39
9487,879,996,0,drive,drive,33,420
9488,440,996,0,drive,drive,28,420
9489,22,996,0,drive,drive,39,420
9490,30,996,1,drive,drive,40,420
9491,22,37,0,drive,drive,39,40
9492,1370,495,0,drive,drive,54,502
9493,851,495,0,drive,drive,77,502
9494,257,495,1,drive,drive,37,502
9495,213,209,0,drive,drive,78,503
9496,879,1202,0,drive,drive,33,504
9497,440,1202,0,drive,drive,28,504
9498,1037,497,1,drive,drive,36,505
9499,1037,301,1,drive,drive,36,506
9500,192,1451,0,drive,drive,34,507
9501,1172,1451,1,drive,drive,35,507
9502,141,1451,0,drive,drive,75,507
9503,1161,1451,1,drive,drive,76,507
9504,313,1557,1,drive,drive,68,508
9505,1227,1557,1,drive,drive,69,508
9506,1126,215,0,drive,drive,70,509
9507,131,215,0,drive,drive,44,509
9508,449,127,1,drive,drive,56,73
9509,1297,127,0,drive,drive,57,73
9510,410,127,1,drive,drive,79,73
9511,780,127,1,drive,drive,58,73
9512,449,111,1,drive,drive,56,510
9513,1297,111,0,drive,drive,57,510
9514,780,111,1,drive,drive,58,510
9515,1037,625,0,drive,drive,36,511
9516,257,625,0,drive,drive,37,511
9517,449,1423,1,drive,drive,56,69
9518,1297,1423,0,drive,drive,57,69
9519,780,1423,0,drive,drive,58,69
9520,879,1124,0,drive,drive,33,84
9521,440,1124,0,drive,drive,28,84
9522,879,1,0,drive,drive,33,82
9523,440,1,0,drive,drive,28,82
9524,879,1448,1,drive,drive,33,512
9525,440,1448,0,drive,drive,28,512
9526,1112,1598,0,drive,drive,61,62
9527,719,1598,0,drive,drive,72,62
9528,719,1292,0,drive,drive,72,61
9529,1381,1292,1,drive,drive,62,61
9530,911,825,1,drive,drive,80,386
9531,112,522,1,drive,drive,81,329
9532,1,522,1,drive,drive,82,329
9533,837,522,1,drive,drive,83,329
9534,192,131,1,drive,drive,34,513
9535,1,669,0,drive,drive,82,406
9536,112,1365,0,drive,drive,81,464
9537,965,1365,1,drive,drive,84,464
9538,1,1365,1,drive,drive,82,464
9539,837,1365,1,drive,drive,83,464
9540,112,1182,0,drive,drive,81,468
9541,1,1182,0,drive,drive,82,468
9542,837,1182,0,drive,drive,83,468
9543,112,959,0,drive,drive,81,469
9544,1,959,1,drive,drive,82,469
9545,837,959,0,drive,drive,83,469
9546,192,642,1,drive,drive,34,514
9547,192,375,1,drive,drive,34,515
9548,1,1399,0,drive,drive,82,472
9549,112,141,1,drive,drive,81,417
9550,1,141,0,drive,drive,82,417
9551,837,141,1,drive,drive,83,417
9552,112,791,0,drive,drive,81,478
9553,1,791,0,drive,drive,82,478
9554,837,791,0,drive,drive,83,478
9555,192,1000,1,drive,drive,34,516
9556,507,1072,1,drive,drive,71,517
9557,248,1072,1,drive,drive,85,517
9558,192,5,1,drive,drive,34,254
9559,192,917,1,drive,drive,34,518
9560,112,743,0,drive,drive,81,480
9561,1,743,1,drive,drive,82,480
9562,837,743,1,drive,drive,83,480
9563,333,877,0,drive,drive,86,482
9564,507,877,0,drive,drive,71,482
9565,248,877,0,drive,drive,85,482
9566,1,80,0,drive,drive,82,483
9567,192,631,1,drive,drive,34,519
9568,192,1220,1,drive,drive,34,520
9569,192,1092,1,drive,drive,34,521
9570,192,1426,0,drive,drive,34,490
9571,192,1275,1,drive,drive,34,522
9572,40,1275,1,drive,drive,26,522
9573,745,1275,1,drive,drive,27,522
9574,192,1108,1,drive,drive,34,523
9575,112,1016,1,drive,drive,81,496
9576,965,1016,0,drive,drive,84,496
9577,1,1016,1,drive,drive,82,496
9578,837,1016,0,drive,drive,83,496
9579,112,850,0,drive,drive,81,498
9580,1,850,0,drive,drive,82,498
9581,837,850,0,drive,drive,83,498
9582,112,996,0,drive,drive,81,420
9583,1,996,0,drive,drive,82,420
9584,837,996,0,drive,drive,83,420
9585,248,597,1,drive,drive,85,71
9586,192,212,0,drive,drive,34,524
9587,192,1069,0,drive,drive,34,255
9588,112,1202,0,drive,drive,81,504
9589,1,1202,0,drive,drive,82,504
9590,837,1202,0,drive,drive,83,504
9591,333,127,0,drive,drive,86,73
9592,684,127,1,drive,drive,87,73
9593,507,127,0,drive,drive,71,73
9594,248,127,0,drive,drive,85,73
9595,507,372,1,drive,drive,71,68
9596,248,372,1,drive,drive,85,68
9597,333,1423,0,drive,drive,86,69
9598,684,1423,0,drive,drive,87,69
9599,507,1423,1,drive,drive,71,69
9600,248,1423,1,drive,drive,85,69
9601,1,1124,1,drive,drive,82,84
9602,112,1448,0,drive,drive,81,512
9603,1,1448,0,drive,drive,82,512
9604,837,1448,1,drive,drive,83,512
9605,954,1094,1,drive,drive,88,94
9606,1263,1094,1,drive,drive,89,94
9607,335,1094,1,drive,drive,90,94
9608,1109,1094,1,drive,drive,91,94
9609,317,1094,1,drive,drive,92,94
9610,917,431,1,drive,drive,93,440
9611,335,431,0,drive,drive,90,440
9612,942,431,0,drive,drive,94,440
9613,481,431,1,drive,drive,95,440
9614,99,431,0,drive,drive,96,440
9615,732,431,0,drive,drive,97,440
9616,917,862,0,drive,drive,93,441
9617,99,862,0,drive,drive,96,441
9618,732,862,0,drive,drive,97,441
9619,495,1283,1,drive,drive,98,442
9620,1355,1283,1,drive,drive,99,442
9621,161,1283,0,drive,drive,100,442
9622,1132,1283,0,drive,drive,101,442
9623,1097,1283,0,drive,drive,102,442
9624,133,1283,0,drive,drive,103,442
9625,495,797,0,drive,drive,98,443
9626,1355,797,1,drive,drive,99,443
9627,161,797,0,drive,drive,100,443
9628,1097,797,0,drive,drive,102,443
9629,133,797,0,drive,drive,103,443
9630,335,1319,1,drive,drive,90,424
9631,942,1319,1,drive,drive,94,424
9632,858,515,0,drive,drive,7,525
9633,886,515,0,drive,drive,3,525
9634,575,515,0,drive,drive,104,525
9635,542,515,1,drive,drive,105,525
9636,792,515,0,drive,drive,106,525
9637,197,515,0,drive,drive,107,525
9638,917,907,0,drive,drive,93,444
9639,732,907,0,drive,drive,97,444
9640,542,907,1,drive,drive,105,444
9641,197,907,0,drive,drive,107,444
9642,927,818,1,drive,drive,108,526
9643,1035,1155,1,drive,drive,109,527
9644,259,1155,1,drive,drive,110,527
9645,1045,1155,1,drive,drive,111,527
9646,79,1155,1,drive,drive,112,527
9647,952,220,0,drive,drive,113,528
9648,542,220,0,drive,drive,105,528
9649,556,220,1,drive,drive,114,528
9650,346,540,1,drive,drive,115,415
9651,45,540,1,drive,drive,116,415
9652,855,540,1,drive,drive,117,415
9653,960,540,1,drive,drive,118,415
9654,1097,970,0,drive,drive,102,445
9655,561,1222,1,drive,drive,119,446
9656,561,584,0,drive,drive,119,98
9657,917,1046,0,drive,drive,93,447
9658,335,1046,0,drive,drive,90,447
9659,942,1046,0,drive,drive,94,447
9660,481,1046,0,drive,drive,95,447
9661,99,1046,0,drive,drive,96,447
9662,732,1046,0,drive,drive,97,447
9663,1054,322,1,drive,drive,120,529
9664,1169,322,0,drive,drive,121,529
9665,917,245,1,drive,drive,93,449
9666,335,245,1,drive,drive,90,449
9667,942,245,1,drive,drive,94,449
9668,481,245,1,drive,drive,95,449
9669,1317,245,1,drive,drive,122,449
9670,99,245,0,drive,drive,96,449
9671,732,245,0,drive,drive,97,449
9672,542,435,0,drive,drive,105,530
9673,792,435,0,drive,drive,106,530
9674,197,435,0,drive,drive,107,530
9675,1360,1256,1,drive,drive,123,531
9676,917,1116,1,drive,drive,93,450
9677,335,1116,0,drive,drive,90,450
9678,942,1116,0,drive,drive,94,450
9679,481,1116,0,drive,drive,95,450
9680,1317,1116,0,drive,drive,122,450
9681,99,1116,1,drive,drive,96,450
9682,732,1116,0,drive,drive,97,450
9683,351,524,1,drive,drive,124,532
9684,408,524,0,drive,drive,125,532
9685,392,524,0,drive,drive,126,532
9686,414,524,1,drive,drive,127,532
9687,962,524,0,drive,drive,128,532
9688,598,524,1,drive,drive,129,532
9689,351,836,1,drive,drive,124,533
9690,1038,836,1,drive,drive,130,533
9691,408,836,0,drive,drive,125,533
9692,392,836,1,drive,drive,126,533
9693,414,836,0,drive,drive,127,533
9694,962,836,1,drive,drive,128,533
9695,598,836,1,drive,drive,129,533
9696,917,639,1,drive,drive,93,452
9697,1317,639,1,drive,drive,122,452
9698,917,668,0,drive,drive,93,453
9699,99,668,0,drive,drive,96,453
9700,732,668,0,drive,drive,97,453
9701,917,572,1,drive,drive,93,454
9702,1317,572,1,drive,drive,122,454
9703,1220,122,1,drive,drive,131,455
9704,917,122,1,drive,drive,93,455
9705,335,122,0,drive,drive,90,455
9706,942,122,0,drive,drive,94,455
9707,481,122,0,drive,drive,95,455
9708,1317,122,1,drive,drive,122,455
9709,99,122,0,drive,drive,96,455
9710,732,122,0,drive,drive,97,455
9711,1035,150,0,drive,drive,109,534
9712,259,150,1,drive,drive,110,534
9713,7,150,1,drive,drive,132,534
9714,605,150,0,drive,drive,133,534
9715,263,150,1,drive,drive,134,534
9716,1045,150,0,drive,drive,111,534
9717,814,150,0,drive,drive,135,534
9718,79,150,1,drive,drive,112,534
9719,45,150,1,drive,drive,116,534
9720,855,150,0,drive,drive,117,534
9721,1035,1407,1,drive,drive,109,535
9722,259,1407,1,drive,drive,110,535
9723,1045,1407,1,drive,drive,111,535
9724,79,1407,1,drive,drive,112,535
9725,1169,775,1,drive,drive,121,536
9726,1054,461,0,drive,drive,120,537
9727,1054,1043,1,drive,drive,120,538
9728,1169,1043,1,drive,drive,121,538
9729,435,681,1,drive,drive,136,539
9730,952,681,0,drive,drive,113,539
9731,556,681,1,drive,drive,114,539
9732,1029,1576,0,drive,drive,137,123
9733,435,1576,0,drive,drive,136,123
9734,1002,1576,0,drive,drive,138,123
9735,952,1576,0,drive,drive,113,123
9736,556,1576,1,drive,drive,114,123
9737,435,1584,0,drive,drive,136,540
9738,952,1584,0,drive,drive,113,540
9739,556,1584,1,drive,drive,114,540
9740,1160,1584,0,drive,drive,139,540
9741,435,1038,0,drive,drive,136,541
9742,952,1038,0,drive,drive,113,541
9743,556,1038,1,drive,drive,114,541
9744,346,571,0,drive,drive,115,542
9745,45,571,1,drive,drive,116,542
9746,855,571,0,drive,drive,117,542
9747,1035,1250,1,drive,drive,109,543
9748,259,1250,1,drive,drive,110,543
9749,605,1250,1,drive,drive,133,543
9750,1045,1250,1,drive,drive,111,543
9751,814,1250,1,drive,drive,135,543
9752,79,1250,1,drive,drive,112,543
9753,346,1250,1,drive,drive,115,543
9754,45,1250,1,drive,drive,116,543
9755,855,1250,1,drive,drive,117,543
9756,960,1250,1,drive,drive,118,543
9757,7,409,1,drive,drive,132,115
9758,1035,1004,1,drive,drive,109,117
9759,1045,1004,0,drive,drive,111,117
9760,1035,53,0,drive,drive,109,116
9761,1045,53,0,drive,drive,111,116
9762,756,1344,1,drive,drive,140,150
9763,1090,1344,1,drive,drive,141,150
9764,475,1344,1,drive,drive,142,150
9765,544,288,0,drive,drive,143,544
9766,726,288,0,drive,drive,144,544
9767,475,955,1,drive,drive,142,545
9768,237,955,0,drive,drive,145,545
9769,760,324,0,drive,drive,146,546
9770,991,324,0,drive,drive,147,546
9771,1298,324,0,drive,drive,148,546
9772,73,324,0,drive,drive,149,546
9773,1159,148,1,drive,drive,150,176
9774,1090,148,1,drive,drive,141,176
9775,1298,148,0,drive,drive,148,176
9776,475,148,0,drive,drive,142,176
9777,966,311,1,drive,drive,151,547
9778,920,311,0,drive,drive,152,547
9779,56,311,0,drive,drive,153,547
9780,1292,311,0,drive,drive,154,547
9781,643,311,0,drive,drive,155,547
9782,290,1406,0,drive,drive,156,283
9783,875,1406,1,drive,drive,157,283
9784,958,1406,1,drive,drive,158,283
9785,65,1406,0,drive,drive,159,283
9786,1152,1406,0,drive,drive,160,283
9787,13,1406,1,drive,drive,161,283
9788,291,1406,0,drive,drive,162,283
9789,861,1406,1,drive,drive,163,283
9790,610,1406,0,drive,drive,164,283
9791,986,1406,0,drive,drive,165,283
9792,329,1406,1,drive,drive,166,283
9793,513,1406,1,drive,drive,167,283
9794,1075,1406,0,drive,drive,168,283
9795,65,374,0,drive,drive,159,281
9796,757,374,1,drive,drive,41,281
9797,525,374,1,drive,drive,169,281
9798,861,374,1,drive,drive,163,281
9799,610,374,0,drive,drive,164,281
9800,1361,374,0,drive,drive,170,281
9801,986,374,0,drive,drive,165,281
9802,329,374,1,drive,drive,166,281
9803,1104,374,0,drive,drive,74,281
9804,513,374,1,drive,drive,167,281
9805,1075,374,0,drive,drive,168,281
9806,979,374,0,drive,drive,42,281
9807,290,1031,0,drive,drive,156,548
9808,65,1031,0,drive,drive,159,548
9809,13,1031,0,drive,drive,161,548
9810,291,1031,0,drive,drive,162,548
9811,861,1031,1,drive,drive,163,548
9812,1056,1389,0,drive,drive,171,414
9813,397,30,0,drive,drive,172,549
9814,1039,1270,0,drive,drive,173,550
9815,1081,1270,0,drive,drive,174,550
9816,991,611,0,drive,drive,147,551
9817,1298,611,0,drive,drive,148,551
9818,475,611,0,drive,drive,142,551
9819,73,611,0,drive,drive,149,551
9820,1322,611,0,drive,drive,175,551
9821,114,1278,1,drive,drive,176,552
9822,237,1278,1,drive,drive,145,552
9823,83,427,0,drive,drive,177,553
9824,724,427,0,drive,drive,178,553
9825,1375,427,0,drive,drive,179,553
9826,544,427,0,drive,drive,143,553
9827,887,720,0,drive,drive,180,554
9828,13,720,0,drive,drive,161,554
9829,986,720,0,drive,drive,165,554
9830,947,720,0,drive,drive,181,554
9831,389,720,0,drive,drive,182,554
9832,865,720,1,drive,drive,183,554
9833,53,720,0,drive,drive,184,554
9834,397,720,0,drive,drive,172,554
9835,1056,720,0,drive,drive,171,554
9836,875,697,1,drive,drive,157,287
9837,958,697,1,drive,drive,158,287
9838,861,697,1,drive,drive,163,287
9839,986,697,0,drive,drive,165,287
9840,13,1305,0,drive,drive,161,555
9841,291,1305,0,drive,drive,162,555
9842,861,1305,0,drive,drive,163,555
9843,610,1305,0,drive,drive,164,555
9844,1361,1305,0,drive,drive,170,555
9845,329,1305,0,drive,drive,166,555
9846,1328,1000,0,drive,drive,185,516
9847,991,689,0,drive,drive,147,556
9848,1298,689,0,drive,drive,148,556
9849,73,689,0,drive,drive,149,556
9850,966,925,1,drive,drive,151,557
9851,920,925,0,drive,drive,152,557
9852,56,925,0,drive,drive,153,557
9853,1292,925,1,drive,drive,154,557
9854,643,925,0,drive,drive,155,557
9855,865,35,1,drive,drive,183,188
9856,499,35,1,drive,drive,186,188
9857,819,35,0,drive,drive,187,188
9858,53,35,0,drive,drive,184,188
9859,28,1593,0,drive,drive,188,196
9860,865,1593,0,drive,drive,183,196
9861,499,1593,1,drive,drive,186,196
9862,819,1593,0,drive,drive,187,196
9863,53,1593,0,drive,drive,184,196
9864,18,1593,0,drive,drive,189,196
9865,83,541,0,drive,drive,177,558
9866,544,541,0,drive,drive,143,558
9867,879,771,0,drive,drive,33,559
9868,440,771,0,drive,drive,28,559
9869,28,1018,0,drive,drive,188,183
9870,499,1018,0,drive,drive,186,183
9871,951,1018,0,drive,drive,190,183
9872,1084,1018,0,drive,drive,191,183
9873,1091,1018,0,drive,drive,192,183
9874,1153,1018,0,drive,drive,193,183
9875,819,1018,0,drive,drive,187,183
9876,53,1018,0,drive,drive,184,183
9877,1328,233,0,drive,drive,185,422
9878,410,233,0,drive,drive,79,422
9879,780,233,0,drive,drive,58,422
9880,966,919,1,drive,drive,151,560
9881,920,919,1,drive,drive,152,560
9882,56,919,1,drive,drive,153,560
9883,1292,919,1,drive,drive,154,560
9884,1039,919,1,drive,drive,173,560
9885,802,919,0,drive,drive,194,560
9886,643,919,0,drive,drive,155,560
9887,694,919,0,drive,drive,195,560
9888,724,911,0,drive,drive,178,561
9889,991,194,0,drive,drive,147,562
9890,1298,194,1,drive,drive,148,562
9891,73,194,0,drive,drive,149,562
9892,966,62,1,drive,drive,151,563
9893,920,62,0,drive,drive,152,563
9894,56,62,1,drive,drive,153,563
9895,1292,62,1,drive,drive,154,563
9896,643,62,0,drive,drive,155,563
9897,28,1136,0,drive,drive,188,564
9898,1376,1136,0,drive,drive,196,564
9899,819,1136,0,drive,drive,187,564
9900,920,1125,1,drive,drive,152,151
9901,56,1125,1,drive,drive,153,151
9902,1292,1125,1,drive,drive,154,151
9903,643,1125,1,drive,drive,155,151
9904,966,1550,1,drive,drive,151,565
9905,920,1550,0,drive,drive,152,565
9906,56,1550,0,drive,drive,153,565
9907,1292,1550,0,drive,drive,154,565
9908,1039,1550,0,drive,drive,173,565
9909,643,1550,0,drive,drive,155,565
9910,861,329,0,drive,drive,163,566
9911,875,1266,0,drive,drive,157,567
9912,958,1266,0,drive,drive,158,567
9913,861,1266,0,drive,drive,163,567
9914,986,1266,0,drive,drive,165,567
9915,979,1266,0,drive,drive,42,567
9916,290,224,0,drive,drive,156,568
9917,291,224,0,drive,drive,162,568
9918,1376,313,1,drive,drive,196,569
9919,865,313,0,drive,drive,183,569
9920,499,313,0,drive,drive,186,569
9921,819,313,0,drive,drive,187,569
9922,53,313,0,drive,drive,184,569
9923,18,313,0,drive,drive,189,569
9924,1298,793,1,drive,drive,148,570
9925,1298,893,0,drive,drive,148,146
9926,475,893,0,drive,drive,142,146
9927,966,838,1,drive,drive,151,571
9928,56,838,0,drive,drive,153,571
9929,1039,838,0,drive,drive,173,571
9930,802,838,0,drive,drive,194,571
9931,694,838,1,drive,drive,195,571
9932,991,933,0,drive,drive,147,572
9933,1298,933,0,drive,drive,148,572
9934,947,530,0,drive,drive,181,573
9935,389,530,0,drive,drive,182,573
9936,65,1264,0,drive,drive,159,574
9937,861,1264,0,drive,drive,163,574
9938,1361,1264,0,drive,drive,170,574
9939,986,1264,0,drive,drive,165,574
9940,861,1184,0,drive,drive,163,280
9941,544,1455,0,drive,drive,143,575
9942,290,1405,1,drive,drive,156,279
9943,65,1405,0,drive,drive,159,279
9944,757,1405,0,drive,drive,41,279
9945,13,1405,0,drive,drive,161,279
9946,861,1405,0,drive,drive,163,279
9947,986,1405,1,drive,drive,165,279
9948,329,1405,0,drive,drive,166,279
9949,1104,1405,0,drive,drive,74,279
9950,513,1405,0,drive,drive,167,279
9951,875,1158,0,drive,drive,157,282
9952,958,1158,0,drive,drive,158,282
9953,65,1158,0,drive,drive,159,282
9954,291,1158,1,drive,drive,162,282
9955,861,1158,0,drive,drive,163,282
9956,986,1158,1,drive,drive,165,282
9957,887,863,0,drive,drive,180,144
9958,294,863,0,drive,drive,197,144
9959,88,1261,0,drive,drive,198,576
9960,202,1261,0,drive,drive,199,576
9961,449,1098,0,drive,drive,56,577
9962,1328,1098,0,drive,drive,185,577
9963,1297,1098,0,drive,drive,57,577
9964,437,1098,0,drive,drive,200,577
9965,410,1098,0,drive,drive,79,577
9966,1202,1098,0,drive,drive,201,577
9967,826,1098,0,drive,drive,202,577
9968,780,1098,0,drive,drive,58,577
9969,1328,318,0,drive,drive,185,578
9970,65,525,0,drive,drive,159,579
9971,861,525,1,drive,drive,163,579
9972,610,525,0,drive,drive,164,579
9973,329,525,0,drive,drive,166,579
9974,65,1465,0,drive,drive,159,286
9975,861,1465,0,drive,drive,163,286
9976,610,1465,0,drive,drive,164,286
9977,329,1465,1,drive,drive,166,286
9978,861,788,0,drive,drive,163,580
9979,986,788,0,drive,drive,165,580
9980,861,412,0,drive,drive,163,581
9981,966,1505,1,drive,drive,151,154
9982,920,1505,0,drive,drive,152,154
9983,56,1505,1,drive,drive,153,154
9984,643,1505,1,drive,drive,155,154
9985,694,1505,0,drive,drive,195,154
9986,875,490,1,drive,drive,157,582
9987,958,490,1,drive,drive,158,582
9988,861,490,1,drive,drive,163,582
9989,986,490,0,drive,drive,165,582
9990,88,1244,0,drive,drive,198,583
9991,531,1244,0,drive,drive,203,583
9992,824,1244,0,drive,drive,204,583
9993,11,1244,0,drive,drive,205,583
9994,879,1244,0,drive,drive,33,583
9995,202,1244,0,drive,drive,199,583
9996,440,1244,0,drive,drive,28,583
9997,966,1322,0,drive,drive,151,584
9998,920,1322,0,drive,drive,152,584
9999,56,1322,0,drive,drive,153,584
10000,1292,1322,0,drive,drive,154,584
10001,1039,1322,0,drive,drive,173,584
10002,1081,1322,0,drive,drive,174,584
10003,643,1322,0,drive,drive,155,584
10004,966,1248,0,drive,drive,151,585
10005,920,1248,0,drive,drive,152,585
10006,56,1248,0,drive,drive,153,585
10007,1292,1248,0,drive,drive,154,585
10008,1039,1248,0,drive,drive,173,585
10009,802,1248,0,drive,drive,194,585
10010,1081,1248,0,drive,drive,174,585
10011,643,1248,0,drive,drive,155,585
10012,887,1320,0,drive,drive,180,586
10013,294,1320,0,drive,drive,197,586
10014,397,854,0,drive,drive,172,587
10015,1328,1454,0,drive,drive,185,588
10016,887,110,0,drive,drive,180,177
10017,294,110,0,drive,drive,197,177
10018,884,640,0,drive,drive,206,143
10019,887,640,1,drive,drive,180,143
10020,294,640,1,drive,drive,197,143
10021,28,587,0,drive,drive,188,186
10022,819,587,0,drive,drive,187,186
10023,53,587,0,drive,drive,184,186
10024,174,1124,1,drive,drive,207,84
10025,1179,1124,1,drive,drive,208,84
10026,475,246,1,drive,drive,142,199
10027,174,983,0,drive,drive,207,83
10028,1179,1,1,drive,drive,208,82
10029,1179,145,1,drive,drive,208,81
10030,1298,1327,0,drive,drive,148,589
10031,1265,1007,1,drive,drive,209,590
10032,872,773,1,drive,drive,210,591
10033,68,773,1,drive,drive,211,591
10034,1042,773,1,drive,drive,212,591
10035,665,773,1,drive,drive,213,591
10036,1064,773,1,drive,drive,214,591
10037,397,168,0,drive,drive,172,592
10038,556,168,1,drive,drive,114,592
10039,659,168,1,drive,drive,215,592
10040,868,168,1,drive,drive,216,592
10041,238,168,0,drive,drive,217,592
10042,1160,168,0,drive,drive,139,592
10043,1181,168,1,drive,drive,218,592
10044,952,168,1,drive,drive,113,592
10045,903,168,0,drive,drive,219,592
10046,858,168,0,drive,drive,7,592
10047,300,168,0,drive,drive,6,592
10048,613,168,0,drive,drive,220,592
10049,1180,168,0,drive,drive,221,592
10050,1346,168,0,drive,drive,222,592
10051,839,168,0,drive,drive,5,592
10052,970,168,0,drive,drive,223,592
10053,886,168,1,drive,drive,3,592
10054,187,168,0,drive,drive,4,592
10055,197,168,0,drive,drive,107,592
10056,626,168,0,drive,drive,21,592
10057,556,1416,1,drive,drive,114,593
10058,1160,1416,0,drive,drive,139,593
10059,952,1416,1,drive,drive,113,593
10060,858,1416,0,drive,drive,7,593
10061,300,1416,0,drive,drive,6,593
10062,1346,1416,0,drive,drive,222,593
10063,839,1416,0,drive,drive,5,593
10064,970,1416,0,drive,drive,223,593
10065,886,1416,1,drive,drive,3,593
10066,187,1416,0,drive,drive,4,593
10067,197,1416,0,drive,drive,107,593
10068,626,1416,0,drive,drive,21,593
10069,556,890,1,drive,drive,114,594
10070,659,890,1,drive,drive,215,594
10071,868,890,1,drive,drive,216,594
10072,238,890,0,drive,drive,217,594
10073,1160,890,0,drive,drive,139,594
10074,1181,890,1,drive,drive,218,594
10075,952,890,1,drive,drive,113,594
10076,903,890,0,drive,drive,219,594
10077,858,890,0,drive,drive,7,594
10078,300,890,0,drive,drive,6,594
10079,1346,890,0,drive,drive,222,594
10080,839,890,0,drive,drive,5,594
10081,970,890,0,drive,drive,223,594
10082,886,890,1,drive,drive,3,594
10083,187,890,0,drive,drive,4,594
10084,197,890,0,drive,drive,107,594
10085,626,890,0,drive,drive,21,594
10086,397,1415,0,drive,drive,172,595
10087,556,1415,1,drive,drive,114,595
10088,659,1415,1,drive,drive,215,595
10089,868,1415,1,drive,drive,216,595
10090,350,1415,0,drive,drive,224,595
