Unnamed: 0,conceptA,conceptB,isPrerequisite,dataset,file,conceptA_ind,conceptB_ind
18376,644,1289,1,al_cpl,al_cpl,68,342
16742,644,1216,0,al_cpl,al_cpl,68,528
18396,644,1251,0,al_cpl,al_cpl,68,67
16628,644,175,0,al_cpl,al_cpl,68,84
18480,644,289,0,al_cpl,al_cpl,68,237
18229,644,1357,0,al_cpl,al_cpl,68,203
17296,644,812,0,al_cpl,al_cpl,68,286
14333,645,1363,1,al_cpl,al_cpl,396,139
13842,645,40,0,al_cpl,al_cpl,396,378
12923,645,81,1,al_cpl,al_cpl,396,276
13504,645,213,0,al_cpl,al_cpl,396,420
13274,645,147,0,al_cpl,al_cpl,396,504
13207,645,1036,0,al_cpl,al_cpl,396,5
13758,645,1338,1,al_cpl,al_cpl,396,374
13514,645,202,1,al_cpl,al_cpl,396,277
14423,645,1240,1,al_cpl,al_cpl,396,17
13257,645,1118,0,al_cpl,al_cpl,396,83
14129,645,1527,0,al_cpl,al_cpl,396,361
13049,645,1343,1,al_cpl,al_cpl,396,534
14175,645,1502,1,al_cpl,al_cpl,396,210
14153,645,526,0,al_cpl,al_cpl,396,169
13260,645,1453,1,al_cpl,al_cpl,396,377
18377,646,999,1,al_cpl,al_cpl,279,201
18523,646,72,0,al_cpl,al_cpl,279,280
17095,646,460,0,al_cpl,al_cpl,279,379
16567,646,748,0,al_cpl,al_cpl,279,80
12496,647,469,0,al_cpl,al_cpl,4,500
2821,648,1154,0,moocML,mooc,67,134
2831,648,429,0,moocML,mooc,67,16
2852,648,393,0,moocML,mooc,67,97
2835,648,1063,0,moocML,mooc,67,18
2846,648,381,0,moocML,mooc,67,46
2842,648,1030,0,moocML,mooc,67,9
2828,648,264,0,moocML,mooc,67,309
2814,648,987,0,moocML,mooc,67,348
2847,648,1075,0,moocML,mooc,67,312
2833,648,882,0,moocML,mooc,67,224
2830,648,277,0,moocML,mooc,67,100
2862,648,1214,0,moocML,mooc,67,181
2859,648,603,0,moocML,mooc,67,107
2820,648,1235,0,moocML,mooc,67,199
2819,648,1056,0,moocML,mooc,67,292
2815,648,1133,0,moocML,mooc,67,112
2826,648,944,0,moocML,mooc,67,409
2807,648,382,0,moocML,mooc,67,171
2839,648,337,0,moocML,mooc,67,304
2843,648,477,0,moocML,mooc,67,416
2845,648,673,0,moocML,mooc,67,29
2816,648,547,0,moocML,mooc,67,75
2848,648,620,0,moocML,mooc,67,146
2812,648,1086,0,moocML,mooc,67,406
2844,648,1212,0,moocML,mooc,67,372
2856,648,1582,0,moocML,mooc,67,0
2834,648,181,0,moocML,mooc,67,53
2850,648,784,0,moocML,mooc,67,71
2822,648,297,0,moocML,mooc,67,413
2829,648,630,0,moocML,mooc,67,269
2836,648,1487,0,moocML,mooc,67,33
2806,648,950,0,moocML,mooc,67,104
2864,648,646,0,moocML,mooc,67,91
2810,648,296,0,moocML,mooc,67,211
2841,648,799,0,moocML,mooc,67,198
2858,648,745,0,moocML,mooc,67,324
2824,648,1437,0,moocML,mooc,67,214
2818,648,58,0,moocML,mooc,67,401
2855,648,1259,0,moocML,mooc,67,353
2863,648,134,0,moocML,mooc,67,51
2825,648,404,0,moocML,mooc,67,35
2857,648,783,0,moocML,mooc,67,316
2813,648,814,0,moocML,mooc,67,366
2832,648,1396,1,moocML,mooc,67,13
12947,649,147,0,al_cpl,al_cpl,462,504
16588,649,418,0,al_cpl,al_cpl,462,265
16837,649,812,0,al_cpl,al_cpl,462,286
13931,649,385,0,al_cpl,al_cpl,462,397
18484,649,1596,0,al_cpl,al_cpl,462,177
14125,649,175,0,al_cpl,al_cpl,462,84
16844,649,752,1,al_cpl,al_cpl,462,524
14494,649,1247,0,al_cpl,al_cpl,462,253
12905,649,1280,0,al_cpl,al_cpl,462,407
17076,649,1502,1,al_cpl,al_cpl,462,210
13661,649,1138,0,al_cpl,al_cpl,462,433
13346,649,1502,1,al_cpl,al_cpl,462,210
17189,649,1093,1,al_cpl,al_cpl,462,298
14281,649,473,0,al_cpl,al_cpl,462,78
17412,649,1216,0,al_cpl,al_cpl,462,528
14048,649,392,1,al_cpl,al_cpl,462,518
13045,649,1057,0,al_cpl,al_cpl,462,431
13389,649,1338,1,al_cpl,al_cpl,462,374
18154,649,1559,0,al_cpl,al_cpl,462,175
12972,649,334,0,al_cpl,al_cpl,462,53
16917,649,599,0,al_cpl,al_cpl,462,463
17666,649,776,0,al_cpl,al_cpl,462,171
14515,649,1453,1,al_cpl,al_cpl,462,377
17536,649,1247,0,al_cpl,al_cpl,462,253
14386,649,430,0,al_cpl,al_cpl,462,466
12978,649,97,0,al_cpl,al_cpl,462,52
17611,649,929,0,al_cpl,al_cpl,462,398
13288,649,1363,1,al_cpl,al_cpl,462,139
13231,649,290,0,al_cpl,al_cpl,462,18
13600,649,555,1,al_cpl,al_cpl,462,521
17833,649,385,0,al_cpl,al_cpl,462,397
18391,649,1282,0,al_cpl,al_cpl,462,401
16867,649,842,0,al_cpl,al_cpl,462,412
14001,649,262,0,al_cpl,al_cpl,462,459
10867,650,1374,0,drive,drive,322,719
16503,651,918,0,al_cpl,al_cpl,162,304
15601,651,740,0,al_cpl,al_cpl,162,150
16341,651,1404,1,al_cpl,al_cpl,162,365
14923,651,1054,1,al_cpl,al_cpl,162,161
16103,651,1224,0,al_cpl,al_cpl,162,158
16286,651,747,0,al_cpl,al_cpl,162,484
16590,652,748,0,al_cpl,al_cpl,171,80
16717,652,1058,0,al_cpl,al_cpl,171,202
17792,652,1376,0,al_cpl,al_cpl,171,7
18353,652,1496,0,al_cpl,al_cpl,171,324
16679,652,499,0,al_cpl,al_cpl,171,357
18481,652,1384,0,al_cpl,al_cpl,171,15
16805,652,1093,1,al_cpl,al_cpl,171,298
3668,653,630,0,moocML,mooc,180,269
3692,653,95,0,moocML,mooc,180,431
3656,653,439,1,moocML,mooc,180,182
3660,653,1154,0,moocML,mooc,180,134
3683,653,601,0,moocML,mooc,180,197
2681,653,692,1,moocML,mooc,180,131
3663,653,503,0,moocML,mooc,180,296
3670,653,1063,1,moocML,mooc,180,18
3687,653,1062,0,moocML,mooc,180,118
3658,653,1056,0,moocML,mooc,180,292
3690,653,1214,0,moocML,mooc,180,181
3654,653,20,0,moocML,mooc,180,339
3662,653,404,0,moocML,mooc,180,35
3657,653,547,0,moocML,mooc,180,75
3684,653,1533,0,moocML,mooc,180,273
3681,653,520,0,moocML,mooc,180,149
3655,653,814,0,moocML,mooc,180,366
3680,653,878,0,moocML,mooc,180,4
3661,653,662,0,moocML,mooc,180,80
1507,653,234,1,moocML,mooc,180,257
3672,653,1482,0,moocML,mooc,180,271
3659,653,1235,0,moocML,mooc,180,199
3676,653,67,1,moocML,mooc,180,11
3682,653,1316,0,moocML,mooc,180,196
3671,653,616,0,moocML,mooc,180,28
12685,654,253,1,al_cpl,al_cpl,495,341
12742,654,247,1,al_cpl,al_cpl,495,488
12318,654,1574,1,al_cpl,al_cpl,495,483
12149,654,386,1,al_cpl,al_cpl,495,76
7066,655,214,0,moocDSA,mooc,24,281
7063,655,873,0,moocDSA,mooc,24,412
7067,655,576,0,moocDSA,mooc,24,263
17899,656,202,0,al_cpl,al_cpl,449,277
17907,656,1148,0,al_cpl,al_cpl,449,448
6536,657,1294,0,moocML,mooc,71,64
6537,657,1533,0,moocML,mooc,71,273
6541,657,134,0,moocML,mooc,71,51
6180,657,1030,1,moocML,mooc,71,9
6540,657,317,0,moocML,mooc,71,147
6539,657,1062,0,moocML,mooc,71,118
6230,658,477,1,moocML,mooc,316,416
6617,658,646,0,moocML,mooc,316,91
6616,658,317,0,moocML,mooc,316,147
11307,659,730,1,drive,drive,215,220
10223,659,1402,1,drive,drive,215,609
10206,659,823,1,drive,drive,215,418
10039,659,168,1,drive,drive,215,592
11288,659,230,0,drive,drive,215,4
11403,659,985,1,drive,drive,215,5
11251,659,240,0,drive,drive,215,107
10139,659,905,1,drive,drive,215,600
11232,659,1129,1,drive,drive,215,223
11789,659,806,1,drive,drive,215,25
11393,659,744,1,drive,drive,215,21
10120,659,654,1,drive,drive,215,597
11691,659,1529,1,drive,drive,215,122
11827,659,1366,0,drive,drive,215,805
11316,659,1368,1,drive,drive,215,221
10182,659,663,1,drive,drive,215,604
10070,659,890,1,drive,drive,215,594
10088,659,1415,1,drive,drive,215,595
11354,659,358,1,drive,drive,215,6
11280,659,1009,1,drive,drive,215,7
11717,659,1066,1,drive,drive,215,93
10215,659,550,1,drive,drive,215,608
15654,660,1589,0,al_cpl,al_cpl,494,186
14990,660,1324,1,al_cpl,al_cpl,494,141
15088,660,954,1,al_cpl,al_cpl,494,110
15652,660,1404,1,al_cpl,al_cpl,494,365
15472,660,5,1,al_cpl,al_cpl,494,193
12821,661,10,1,al_cpl,al_cpl,492,427
12754,661,802,1,al_cpl,al_cpl,492,26
12389,661,644,0,al_cpl,al_cpl,492,181
16418,662,1318,1,al_cpl,al_cpl,322,128
14994,662,1404,1,al_cpl,al_cpl,322,365
15789,662,1258,1,al_cpl,al_cpl,322,321
15698,662,990,1,al_cpl,al_cpl,322,381
12344,663,221,0,al_cpl,al_cpl,185,382
12679,663,1286,0,al_cpl,al_cpl,185,3
12729,663,928,0,al_cpl,al_cpl,185,451
12706,663,50,0,al_cpl,al_cpl,185,59
17816,664,364,0,al_cpl,al_cpl,318,358
17984,664,460,0,al_cpl,al_cpl,318,379
10189,665,138,1,drive,drive,213,605
11782,665,400,0,drive,drive,213,607
11715,665,11,1,drive,drive,213,599
11813,665,823,0,drive,drive,213,418
10035,665,773,1,drive,drive,213,591
10175,665,1390,1,drive,drive,213,603
17586,666,356,0,al_cpl,al_cpl,29,527
6168,667,165,0,moocML,mooc,198,371
5892,667,1487,1,moocML,mooc,198,33
6008,667,1097,1,moocML,mooc,198,363
6176,667,646,0,moocML,mooc,198,91
4256,667,201,1,moocML,mooc,198,315
6175,667,1143,0,moocML,mooc,198,255
6170,667,184,0,moocML,mooc,198,106
6166,667,1217,1,moocML,mooc,198,295
6162,667,1271,0,moocML,mooc,198,216
6059,667,337,1,moocML,mooc,198,304
6030,667,493,1,moocML,mooc,198,142
1541,667,897,1,moocML,mooc,198,150
5824,667,1063,1,moocML,mooc,198,18
6173,667,317,0,moocML,mooc,198,147
6161,667,881,0,moocML,mooc,198,275
6165,667,878,0,moocML,mooc,198,4
6157,667,178,0,moocML,mooc,198,355
6160,667,966,0,moocML,mooc,198,311
6158,667,1212,0,moocML,mooc,198,372
3356,667,931,1,moocML,mooc,198,39
6174,667,1230,0,moocML,mooc,198,36
6167,667,314,1,moocML,mooc,198,117
3061,667,846,1,moocML,mooc,198,294
6159,667,509,0,moocML,mooc,198,383
5862,667,437,1,moocML,mooc,198,173
6172,667,1062,0,moocML,mooc,198,118
240,667,855,1,moocML,mooc,198,417
15557,668,1258,1,al_cpl,al_cpl,428,321
15599,668,597,1,al_cpl,al_cpl,428,476
15906,668,372,1,al_cpl,al_cpl,428,533
16446,668,1484,0,al_cpl,al_cpl,428,140
15404,668,87,0,al_cpl,al_cpl,428,2
15034,668,538,0,al_cpl,al_cpl,428,134
16282,668,1318,1,al_cpl,al_cpl,428,128
15985,668,510,0,al_cpl,al_cpl,428,127
14589,668,1341,0,al_cpl,al_cpl,428,290
15406,668,1404,1,al_cpl,al_cpl,428,365
10955,669,670,0,drive,drive,340,747
11999,669,1420,0,drive,drive,340,895
10951,669,480,1,drive,drive,340,746
17235,670,1301,1,al_cpl,al_cpl,26,25
12595,670,359,0,al_cpl,al_cpl,26,464
12049,670,232,0,al_cpl,al_cpl,26,98
12198,670,321,0,al_cpl,al_cpl,26,50
12817,670,840,0,al_cpl,al_cpl,26,267
12518,670,51,0,al_cpl,al_cpl,26,386
12196,670,252,0,al_cpl,al_cpl,26,258
12233,670,727,0,al_cpl,al_cpl,26,85
12050,670,965,0,al_cpl,al_cpl,26,343
12452,670,980,0,al_cpl,al_cpl,26,375
17096,670,1093,1,al_cpl,al_cpl,26,298
12398,670,1568,0,al_cpl,al_cpl,26,20
12550,670,641,0,al_cpl,al_cpl,26,101
12124,670,119,0,al_cpl,al_cpl,26,388
12621,670,273,0,al_cpl,al_cpl,26,281
12669,670,652,0,al_cpl,al_cpl,26,204
12243,670,1277,0,al_cpl,al_cpl,26,315
12654,670,1480,0,al_cpl,al_cpl,26,60
12580,670,50,0,al_cpl,al_cpl,26,59
12533,670,553,0,al_cpl,al_cpl,26,269
12371,670,1530,0,al_cpl,al_cpl,26,225
12280,670,1037,0,al_cpl,al_cpl,26,259
7754,671,920,0,moocDSA,mooc,359,320
7751,671,573,0,moocDSA,mooc,359,318
7755,671,64,0,moocDSA,mooc,359,434
7756,671,1269,0,moocDSA,mooc,359,175
7753,671,1391,0,moocDSA,mooc,359,34
7761,671,190,0,moocDSA,mooc,359,114
7759,671,36,0,moocDSA,mooc,359,244
7752,671,1495,0,moocDSA,mooc,359,231
7749,671,746,0,moocDSA,mooc,359,283
18347,672,208,1,al_cpl,al_cpl,33,8
16386,673,904,0,al_cpl,al_cpl,516,508
14899,673,1054,0,al_cpl,al_cpl,516,161
14681,673,588,1,al_cpl,al_cpl,516,539
15568,673,1503,0,al_cpl,al_cpl,516,426
16157,673,1341,0,al_cpl,al_cpl,516,290
14981,673,132,0,al_cpl,al_cpl,516,122
15480,673,1125,0,al_cpl,al_cpl,516,271
9309,674,245,0,drive,drive,25,449
13001,675,46,0,al_cpl,al_cpl,23,519
13911,675,1138,0,al_cpl,al_cpl,23,433
13637,675,147,0,al_cpl,al_cpl,23,504
14432,675,97,0,al_cpl,al_cpl,23,52
12990,675,392,0,al_cpl,al_cpl,23,518
13822,675,179,0,al_cpl,al_cpl,23,119
14326,675,334,1,al_cpl,al_cpl,23,53
13726,675,175,0,al_cpl,al_cpl,23,84
13060,675,1338,0,al_cpl,al_cpl,23,374
13964,675,508,0,al_cpl,al_cpl,23,56
14487,675,202,0,al_cpl,al_cpl,23,277
14248,675,1502,1,al_cpl,al_cpl,23,210
16063,676,691,1,al_cpl,al_cpl,367,63
6947,677,1495,0,moocDSA,mooc,167,231
6944,677,483,1,moocDSA,mooc,167,286
6950,677,1175,0,moocDSA,mooc,167,333
6945,677,198,0,moocDSA,mooc,167,418
6946,677,1042,0,moocDSA,mooc,167,25
6949,677,576,0,moocDSA,mooc,167,263
6948,677,214,0,moocDSA,mooc,167,281
6951,677,1170,0,moocDSA,mooc,167,116
6943,677,781,0,moocDSA,mooc,167,24
8867,678,1249,0,moocDSA,mooc,432,330
8859,678,596,0,moocDSA,mooc,432,90
8862,678,257,0,moocDSA,mooc,432,291
8861,678,1021,0,moocDSA,mooc,432,340
8860,678,1394,0,moocDSA,mooc,432,374
8866,678,887,0,moocDSA,mooc,432,360
12022,679,720,0,drive,drive,438,554
12031,679,1101,1,drive,drive,438,181
12048,679,1208,0,drive,drive,438,908
12040,679,1103,0,drive,drive,438,907
12045,679,640,0,drive,drive,438,143
12037,679,1149,0,drive,drive,438,906
12043,679,110,0,drive,drive,438,177
17434,680,952,0,al_cpl,al_cpl,286,64
17018,680,1093,1,al_cpl,al_cpl,286,298
18546,680,1301,1,al_cpl,al_cpl,286,25
17523,680,1113,0,al_cpl,al_cpl,286,37
17875,680,1496,1,al_cpl,al_cpl,286,324
18556,680,1289,1,al_cpl,al_cpl,286,342
16956,680,1559,0,al_cpl,al_cpl,286,175
15868,681,333,0,al_cpl,al_cpl,93,220
4145,682,429,0,moocML,mooc,366,16
4134,682,602,0,moocML,mooc,366,377
113,682,1304,1,moocML,mooc,366,402
4170,682,1533,0,moocML,mooc,366,273
4159,682,381,0,moocML,mooc,366,46
4143,682,630,0,moocML,mooc,366,269
4146,682,1396,0,moocML,mooc,366,13
4171,682,1435,0,moocML,mooc,366,307
4166,682,1483,0,moocML,mooc,366,2
4137,682,944,0,moocML,mooc,366,409
4152,682,616,0,moocML,mooc,366,28
4124,682,1133,0,moocML,mooc,366,112
4161,682,299,0,moocML,mooc,366,7
4149,682,18,0,moocML,mooc,366,32
4165,682,520,0,moocML,mooc,366,149
4126,682,439,0,moocML,mooc,366,182
4151,682,1063,0,moocML,mooc,366,18
3606,682,1349,1,moocML,mooc,366,12
4160,682,968,0,moocML,mooc,366,26
4148,682,1039,0,moocML,mooc,366,38
4133,682,1437,0,moocML,mooc,366,214
4147,682,1360,0,moocML,mooc,366,310
4164,682,878,0,moocML,mooc,366,4
4155,682,369,0,moocML,mooc,366,237
4138,682,197,0,moocML,mooc,366,43
4153,682,1482,0,moocML,mooc,366,271
4150,682,455,0,moocML,mooc,366,285
4157,682,1067,0,moocML,mooc,366,81
4142,682,125,0,moocML,mooc,366,438
4144,682,277,0,moocML,mooc,366,100
4168,682,1294,0,moocML,mooc,366,64
4176,682,134,0,moocML,mooc,366,51
4136,682,404,0,moocML,mooc,366,35
4123,682,502,1,moocML,mooc,366,384
4132,682,662,0,moocML,mooc,366,80
4158,682,1030,0,moocML,mooc,366,9
4141,682,264,0,moocML,mooc,366,309
4173,682,1062,0,moocML,mooc,366,118
4163,682,1075,0,moocML,mooc,366,312
4125,682,1403,0,moocML,mooc,366,135
4167,682,784,0,moocML,mooc,366,71
4130,682,1235,0,moocML,mooc,366,199
4174,682,317,0,moocML,mooc,366,147
4156,682,961,0,moocML,mooc,366,102
8863,683,811,1,moocDSA,mooc,242,432
9149,683,19,0,moocDSA,mooc,242,365
9156,683,636,0,moocDSA,mooc,242,210
9153,683,251,0,moocDSA,mooc,242,23
9158,683,1013,0,moocDSA,mooc,242,319
9150,683,1175,0,moocDSA,mooc,242,333
6988,683,910,1,moocDSA,mooc,242,95
7365,683,703,1,moocDSA,mooc,242,254
7037,683,1472,1,moocDSA,mooc,242,367
9152,683,916,0,moocDSA,mooc,242,435
9154,683,1234,0,moocDSA,mooc,242,243
9160,683,1523,0,moocDSA,mooc,242,251
9147,683,489,0,moocDSA,mooc,242,72
8473,683,1302,1,moocDSA,mooc,242,331
9145,683,188,1,moocDSA,mooc,242,178
9159,683,1522,1,moocDSA,mooc,242,235
9151,683,1170,0,moocDSA,mooc,242,116
9155,683,887,0,moocDSA,mooc,242,360
8535,683,1026,1,moocDSA,mooc,242,338
9598,684,1423,0,drive,drive,87,69
9592,684,127,1,drive,drive,87,73
2757,685,632,1,moocML,mooc,188,230
6309,685,874,0,moocML,mooc,188,145
4818,685,1154,1,moocML,mooc,188,134
6307,685,1062,0,moocML,mooc,188,118
2731,685,628,1,moocML,mooc,188,30
3744,685,283,1,moocML,mooc,188,88
6310,685,1055,0,moocML,mooc,188,41
3675,685,779,1,moocML,mooc,188,180
8138,686,1175,0,moocDSA,mooc,247,333
16929,687,1559,0,al_cpl,al_cpl,445,175
18157,687,1110,0,al_cpl,al_cpl,445,191
17230,687,1113,0,al_cpl,al_cpl,445,37
16952,687,1496,0,al_cpl,al_cpl,445,324
16779,687,812,0,al_cpl,al_cpl,445,286
18119,687,499,0,al_cpl,al_cpl,445,357
16074,688,1404,1,al_cpl,al_cpl,219,365
15855,688,478,0,al_cpl,al_cpl,219,217
14962,688,1258,1,al_cpl,al_cpl,219,321
15247,688,372,1,al_cpl,al_cpl,219,533
14786,688,1341,0,al_cpl,al_cpl,219,290
14891,688,115,1,al_cpl,al_cpl,219,170
14901,688,597,1,al_cpl,al_cpl,219,476
15019,688,336,1,al_cpl,al_cpl,219,294
16177,688,510,1,al_cpl,al_cpl,219,127
15341,688,5,1,al_cpl,al_cpl,219,193
16184,688,990,1,al_cpl,al_cpl,219,381
11832,689,677,1,drive,drive,418,104
11652,690,687,0,drive,drive,386,864
11497,690,1288,0,drive,drive,386,837
11556,691,1191,1,drive,drive,395,45
12134,692,1510,0,al_cpl,al_cpl,174,408
12690,692,1546,0,al_cpl,al_cpl,174,35
12287,692,876,0,al_cpl,al_cpl,174,27
8705,693,1377,0,moocDSA,mooc,426,154
8704,693,36,0,moocDSA,mooc,426,244
8693,693,1418,0,moocDSA,mooc,426,212
8696,693,191,0,moocDSA,mooc,426,369
8713,693,489,0,moocDSA,mooc,426,72
8726,693,1522,0,moocDSA,mooc,426,235
8703,693,1041,0,moocDSA,mooc,426,222
8723,693,368,0,moocDSA,mooc,426,172
8702,693,445,0,moocDSA,mooc,426,93
8725,693,326,0,moocDSA,mooc,426,158
8707,693,1563,0,moocDSA,mooc,426,433
8695,693,593,0,moocDSA,mooc,426,62
8701,693,1394,0,moocDSA,mooc,426,374
8719,693,7,0,moocDSA,mooc,426,86
8716,693,1175,0,moocDSA,mooc,426,333
8722,693,1489,0,moocDSA,mooc,426,400
8706,693,1206,0,moocDSA,mooc,426,122
8710,693,1021,0,moocDSA,mooc,426,340
8718,693,916,0,moocDSA,mooc,426,435
8697,693,1382,0,moocDSA,mooc,426,76
7999,693,1334,1,moocDSA,mooc,426,119
8721,693,848,0,moocDSA,mooc,426,386
8724,693,887,0,moocDSA,mooc,426,360
8714,693,261,0,moocDSA,mooc,426,215
8700,693,1044,0,moocDSA,mooc,426,439
8709,693,726,0,moocDSA,mooc,426,20
8708,693,1567,0,moocDSA,mooc,426,313
8720,693,251,0,moocDSA,mooc,426,23
8694,693,872,0,moocDSA,mooc,426,260
8712,693,815,0,moocDSA,mooc,426,242
8715,693,19,0,moocDSA,mooc,426,365
8711,693,1194,0,moocDSA,mooc,426,208
9887,694,919,0,drive,drive,195,560
9931,694,838,1,drive,drive,195,571
9985,694,1505,0,drive,drive,195,154
4314,695,944,0,moocML,mooc,5,409
4323,695,1259,1,moocML,mooc,5,353
4311,695,1235,0,moocML,mooc,5,199
4318,695,337,0,moocML,mooc,5,304
4321,695,878,0,moocML,mooc,5,4
4322,695,124,0,moocML,mooc,5,397
17205,696,1551,0,al_cpl,al_cpl,400,214
16571,696,1289,1,al_cpl,al_cpl,400,342
18465,696,1093,1,al_cpl,al_cpl,400,298
17764,696,175,1,al_cpl,al_cpl,400,84
17847,696,1502,1,al_cpl,al_cpl,400,210
5038,697,263,0,moocML,mooc,227,396
5041,697,878,0,moocML,mooc,227,4
5044,697,1062,0,moocML,mooc,227,118
3569,697,885,1,moocML,mooc,227,314
5035,697,404,0,moocML,mooc,227,35
18,697,1562,1,moocML,mooc,227,160
5043,697,561,0,moocML,mooc,227,218
228,697,855,1,moocML,mooc,227,417
3047,697,846,1,moocML,mooc,227,294
5037,697,1063,1,moocML,mooc,227,18
15967,698,1281,1,al_cpl,al_cpl,453,149
16515,698,964,1,al_cpl,al_cpl,453,537
15428,698,984,1,al_cpl,al_cpl,453,143
15546,698,1425,1,al_cpl,al_cpl,453,346
7192,699,36,0,moocDSA,mooc,61,244
7198,699,1295,0,moocDSA,mooc,61,414
7189,699,1163,0,moocDSA,mooc,61,201
7194,699,1206,0,moocDSA,mooc,61,122
7187,699,1045,0,moocDSA,mooc,61,89
7191,699,445,0,moocDSA,mooc,61,93
7197,699,326,0,moocDSA,mooc,61,158
7186,699,226,0,moocDSA,mooc,61,234
7188,699,573,0,moocDSA,mooc,61,318
7195,699,1021,0,moocDSA,mooc,61,340
7196,699,916,1,moocDSA,mooc,61,435
8097,700,902,0,moocDSA,mooc,162,354
8045,700,1490,1,moocDSA,mooc,162,223
9283,701,1222,1,drive,drive,16,446
12308,702,469,0,al_cpl,al_cpl,233,500
12420,703,119,0,al_cpl,al_cpl,100,388
18060,704,1596,1,al_cpl,al_cpl,32,177
16897,704,886,0,al_cpl,al_cpl,32,136
18016,704,812,0,al_cpl,al_cpl,32,286
17363,704,1301,1,al_cpl,al_cpl,32,25
16937,704,1113,0,al_cpl,al_cpl,32,37
16872,704,1093,1,al_cpl,al_cpl,32,298
18053,704,1496,1,al_cpl,al_cpl,32,324
17273,704,1289,1,al_cpl,al_cpl,32,342
16782,704,952,0,al_cpl,al_cpl,32,64
16836,704,821,0,al_cpl,al_cpl,32,445
18109,704,349,0,al_cpl,al_cpl,32,329
12012,705,274,0,drive,drive,317,899
10862,705,911,0,drive,drive,317,561
12607,706,802,1,al_cpl,al_cpl,267,26
12109,706,10,1,al_cpl,al_cpl,267,427
15408,707,990,0,al_cpl,al_cpl,364,381
17465,708,219,0,al_cpl,al_cpl,412,482
16992,708,1596,0,al_cpl,al_cpl,412,177
17398,708,694,0,al_cpl,al_cpl,412,332
17340,708,1199,0,al_cpl,al_cpl,412,330
16763,708,1556,0,al_cpl,al_cpl,412,417
18386,708,460,0,al_cpl,al_cpl,412,379
17115,708,1025,0,al_cpl,al_cpl,412,245
16583,708,1376,0,al_cpl,al_cpl,412,7
18569,708,1282,0,al_cpl,al_cpl,412,401
17229,708,385,0,al_cpl,al_cpl,412,397
17736,708,447,0,al_cpl,al_cpl,412,455
18404,708,1317,0,al_cpl,al_cpl,412,418
18326,708,57,0,al_cpl,al_cpl,412,348
17185,708,760,0,al_cpl,al_cpl,412,68
17288,708,334,0,al_cpl,al_cpl,412,53
16901,708,293,0,al_cpl,al_cpl,412,10
17280,708,1289,1,al_cpl,al_cpl,412,342
17495,708,686,0,al_cpl,al_cpl,412,166
5990,709,881,0,moocML,mooc,130,275
5994,709,282,1,moocML,mooc,130,84
5989,709,966,0,moocML,mooc,130,311
3354,709,931,1,moocML,mooc,130,39
5889,709,1487,1,moocML,mooc,130,33
5993,709,878,1,moocML,mooc,130,4
5575,709,882,1,moocML,mooc,130,224
1537,709,897,1,moocML,mooc,130,150
5992,709,620,0,moocML,mooc,130,146
5816,709,1063,1,moocML,mooc,130,18
5996,709,124,0,moocML,mooc,130,397
5997,709,1259,1,moocML,mooc,130,353
1638,709,426,1,moocML,mooc,130,429
5995,709,1533,0,moocML,mooc,130,273
5988,709,1212,0,moocML,mooc,130,372
6001,709,134,0,moocML,mooc,130,51
4333,709,948,1,moocML,mooc,130,115
5987,709,799,0,moocML,mooc,130,198
3447,709,199,1,moocML,mooc,130,298
5991,709,1075,0,moocML,mooc,130,312
5998,709,603,0,moocML,mooc,130,107
16920,710,202,0,al_cpl,al_cpl,97,277
17864,710,81,0,al_cpl,al_cpl,97,276
17898,710,1093,1,al_cpl,al_cpl,97,298
13886,710,334,1,al_cpl,al_cpl,97,53
13217,710,202,0,al_cpl,al_cpl,97,277
12997,710,1502,1,al_cpl,al_cpl,97,210
16664,710,1502,1,al_cpl,al_cpl,97,210
14298,710,913,0,al_cpl,al_cpl,97,390
10590,711,1555,0,drive,drive,271,668
3039,712,283,0,moocML,mooc,294,88
213,712,855,1,moocML,mooc,294,417
3036,712,199,0,moocML,mooc,294,298
3053,712,437,1,moocML,mooc,294,173
3044,712,662,0,moocML,mooc,294,80
3051,712,181,0,moocML,mooc,294,53
3063,712,1075,0,moocML,mooc,294,312
3064,712,878,0,moocML,mooc,294,4
3035,712,1330,0,moocML,mooc,294,233
3062,712,509,0,moocML,mooc,294,383
9234,713,517,0,moocDSA,mooc,386,380
8778,713,872,1,moocDSA,mooc,386,260
9235,713,1522,0,moocDSA,mooc,386,235
10433,714,457,1,drive,drive,243,304
10350,714,118,1,drive,drive,243,198
10509,714,246,1,drive,drive,243,199
10325,714,216,0,drive,drive,243,396
10295,714,1552,1,drive,drive,243,624
11864,714,626,1,drive,drive,243,203
10422,714,1361,0,drive,drive,243,275
10367,714,1112,1,drive,drive,243,636
10515,714,518,1,drive,drive,243,28
10522,714,1028,1,drive,drive,243,33
10307,714,585,0,drive,drive,243,66
10335,714,379,1,drive,drive,243,631
10269,714,21,1,drive,drive,243,617
6376,715,36,1,moocML,mooc,48,244
6378,715,1294,1,moocML,mooc,48,64
6377,715,1075,0,moocML,mooc,48,312
3171,715,249,1,moocML,mooc,48,411
11549,716,466,0,drive,drive,393,843
11650,716,687,1,drive,drive,393,864
16927,717,1093,1,al_cpl,al_cpl,131,298
17851,717,1301,1,al_cpl,al_cpl,131,25
17140,717,1289,1,al_cpl,al_cpl,131,342
